"interval_label","anchor_strategy","model_id","formula","n_obs","r_sq","marginal_r2","aic","converged"
"19day","max_to_sunset","B50","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_sunset","B51","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1",40,0.644306566279257,0.671534520260294,270.8364786054,TRUE
"19day","max_to_sunset","B52","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1",40,0.606403767720645,0.636773562463308,282.891997068454,TRUE
"19day","max_to_sunset","B53","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * sum_butterflies_direct_sun_t_1",40,0.651001420942864,0.73690965231622,292.103283965823,TRUE
"19day","max_to_sunset","B54","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1 + temp_at_max_count_t_1",40,0.63115621128656,0.668776736479732,274.075767173893,TRUE
"19day","max_to_sunset","B55","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1 + wind_max_gust_t_1",40,0.593878994060378,0.635840308234692,281.151380356615,TRUE
"19day","max_to_sunset","BT1","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",40,0.691294649050391,0.743301997410393,316.023725204559,TRUE
"19day","max_to_sunset","BT2","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",40,0.679870442785835,0.74307534758445,318.529581305876,TRUE
"19day","max_to_sunset","BT3","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_max_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","max_to_sunset","BT4","butterfly_diff_95th_sqrt ~ ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",40,0.388849758869612,0.485953630839198,343.711734697904,TRUE
"19day","max_to_sunset","BT5","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",40,0.511751273665937,0.639847949275327,342.695602494082,TRUE
"19day","max_to_sunset","BT6","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_max_t_1, wind_max_gust_t_1)",40,0.684407638914114,0.714528537124696,255.089219272649,TRUE
"19day","max_to_sunset","BT7","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_at_max_count_t_1, sum_butterflies_direct_sun_t_1)",40,0.671429340057609,0.699257032447042,255.608241262919,TRUE
"19day","mid_to_mid","M1","butterfly_diff_95th_sqrt ~ 1",40,0,-0.032905226510455,262.83188811181,TRUE
"19day","mid_to_mid","M2","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1",40,0.0511020423587901,0.0549158704706828,259.447572112702,TRUE
"19day","mid_to_mid","M3","butterfly_diff_95th_sqrt ~ temp_max_t_1",40,-0.0617112791216767,-0.0788907484449068,264.341534688851,TRUE
"19day","mid_to_mid","M4","butterfly_diff_95th_sqrt ~ temp_min_t_1",40,-0.0831364730462922,-0.0835604280963771,261.348966776167,TRUE
"19day","mid_to_mid","M5","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1",40,-0.0383872118470054,-0.0421062404412311,266.275488223783,TRUE
"19day","mid_to_mid","M6","butterfly_diff_95th_sqrt ~ sum_butterflies_direct_sun_t_1",40,0.0381258158409635,0.0150448673392329,269.856704564008,TRUE
"19day","mid_to_mid","M8","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1",40,-0.157834209671204,-0.138244265620132,262.710643713679,TRUE
"19day","mid_to_mid","M9","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_at_max_count_t_1",40,-0.109085383007245,-0.0936694362435901,267.760158580666,TRUE
"19day","mid_to_mid","M10","butterfly_diff_95th_sqrt ~ temp_min_t_1 + temp_at_max_count_t_1",40,-0.113285596335821,-0.0828117238476229,264.826454680244,TRUE
"19day","mid_to_mid","M11","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",40,-0.193068483192218,-0.139180315457144,266.177325563655,TRUE
"19day","mid_to_mid","M12","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_max_t_1",40,-0.0312912193663133,-0.00738504236524973,260.883750785464,TRUE
"19day","mid_to_mid","M13","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_min_t_1",40,0.0264928739765955,0.0662890209488858,257.491607730376,TRUE
"19day","mid_to_mid","M14","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_at_max_count_t_1",40,0.0110937555400813,0.0431584511353595,262.88303511542,TRUE
"19day","mid_to_mid","M15","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.0752876227108722,0.0922527623577011,266.433965160808,TRUE
"19day","mid_to_mid","M16","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",40,0.00856305195855678,0.0134688769510809,273.432313667398,TRUE
"19day","mid_to_mid","M17","butterfly_diff_95th_sqrt ~ temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.0936168449914515,0.131933373078263,267.82762164527,TRUE
"19day","mid_to_mid","M18","butterfly_diff_95th_sqrt ~ temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.119800334889872,0.172601278185814,263.848071497133,TRUE
"19day","mid_to_mid","M19","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.0448041376006513,0.0901147991138068,270.012455687548,TRUE
"19day","mid_to_mid","M20","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.120226366572221,0.195154913427685,265.285749245915,TRUE
"19day","mid_to_mid","M21","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.108111256960279,0.207467635231399,268.780253085775,TRUE
"19day","mid_to_mid","M24","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M25","butterfly_diff_95th_sqrt ~ s(temp_max_t_1)",40,-0.060129537504038,-0.0779485766169672,263.079515155673,TRUE
"19day","mid_to_mid","M26","butterfly_diff_95th_sqrt ~ s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M27","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1)",40,-0.0383382123334768,-0.0419108794016076,265.383431943126,TRUE
"19day","mid_to_mid","M28","butterfly_diff_95th_sqrt ~ s(sum_butterflies_direct_sun_t_1)",40,0.0323889831121955,0.0313309804831963,260.774408177311,TRUE
"19day","mid_to_mid","M30","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M31","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M32","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",40,0.0452683970061236,0.102444153353744,262.648368667754,TRUE
"19day","mid_to_mid","M33","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M34","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M35","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M37","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M38","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","M39","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.0574249194092407,0.120952834452111,268.973710300523,TRUE
"19day","mid_to_mid","M40","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",40,0.159667716451959,0.273492803957923,258.895734410578,TRUE
"19day","mid_to_mid","M41","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1",40,0.0114694974114794,0.0691990007151178,264.738367983607,TRUE
"19day","mid_to_mid","M42","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",40,0.00203370324143592,0.0330744718139195,286.384593094716,TRUE
"19day","mid_to_mid","M43","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,0.0526721409151133,0.0913092102749247,272.075072448306,TRUE
"19day","mid_to_mid","M44","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.0414646732859485,0.113476138104499,271.968797047628,TRUE
"19day","mid_to_mid","M45","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,0.0182977789339566,0.0890075998191575,275.585421089177,TRUE
"19day","mid_to_mid","M46","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,-0.0262182186007185,0.124222256539911,297.927641978006,TRUE
"19day","mid_to_mid","M47","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1)",40,-0.0244106553098584,-0.0370695575597253,264.515596224978,TRUE
"19day","mid_to_mid","M48","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1) + wind_max_gust_t_1",40,0.0284070308542594,0.053419484778127,261.085631949429,TRUE
"19day","mid_to_mid","M49","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1))",40,-0.0236916434359173,-0.035954370441692,263.055779252232,TRUE
"19day","mid_to_mid","M50","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B1","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1",40,0.642080534810777,0.65115896469664,244.131957734428,TRUE
"19day","mid_to_mid","B2","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1",40,0.653194074613388,0.670904385179691,242.297745512103,TRUE
"19day","mid_to_mid","B3","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1",40,0.632697130786134,0.651582907664451,247.164525350949,TRUE
"19day","mid_to_mid","B4","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1",40,0.636724524952154,0.653780144373721,241.576589113506,TRUE
"19day","mid_to_mid","B5","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1",40,0.639228368052476,0.657811163935347,248.018169884917,TRUE
"19day","mid_to_mid","B6","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + sum_butterflies_direct_sun_t_1",40,0.675893712552363,0.774121294718822,248.994466102048,TRUE
"19day","mid_to_mid","B8","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1",40,0.623964240757086,0.651304181397813,244.249513311658,TRUE
"19day","mid_to_mid","B9","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_at_max_count_t_1",40,0.627777209892065,0.656565651773413,251.108501741831,TRUE
"19day","mid_to_mid","B10","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + temp_at_max_count_t_1",40,0.632827561840246,0.659925999800935,245.49978598905,TRUE
"19day","mid_to_mid","B11","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",40,0.619557261679732,0.657502215892385,248.190543893367,TRUE
"19day","mid_to_mid","B12","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_max_t_1",40,0.642869878712743,0.670357757014087,245.292951890527,TRUE
"19day","mid_to_mid","B13","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_min_t_1",40,0.627221576513831,0.654148781195159,240.135773958102,TRUE
"19day","mid_to_mid","B14","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_at_max_count_t_1",40,0.64961370381274,0.676581946778176,246.196320663599,TRUE
"19day","mid_to_mid","B15","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.692420058327045,0.77297897668606,247.367222827807,TRUE
"19day","mid_to_mid","B16","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",40,0.68402853542261,0.785860836728909,252.336395571849,TRUE
"19day","mid_to_mid","B17","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.72315093920938,0.75184056891605,249.5360678869,TRUE
"19day","mid_to_mid","B18","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.739757213775097,0.766336859427818,242.296216958288,TRUE
"19day","mid_to_mid","B19","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.699351881146688,0.78498035474613,250.789001583293,TRUE
"19day","mid_to_mid","B20","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.748431020657132,0.780326949095334,245.004975161122,TRUE
"19day","mid_to_mid","B21","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.761866725318452,0.798448246449969,247.938715649093,TRUE
"19day","mid_to_mid","B24","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B25","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1)",40,0.63276870257509,0.651386257840486,245.899424042847,TRUE
"19day","mid_to_mid","B26","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B27","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1)",40,0.650929388644838,0.674367813676949,246.933424539031,TRUE
"19day","mid_to_mid","B28","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(sum_butterflies_direct_sun_t_1)",40,0.67564946993033,0.774806024991016,240.954974140145,TRUE
"19day","mid_to_mid","B29","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1)",40,0.747168398843717,0.779384342305153,231.135476458014,TRUE
"19day","mid_to_mid","B29a","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + wind_max_gust_t_1",40,0.787412069980363,0.810470103488295,227.502697447846,TRUE
"19day","mid_to_mid","B29b","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + temp_at_max_count_t_1",40,0.759181103157146,0.799918528177041,234.490371093102,TRUE
"19day","mid_to_mid","B29c","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B29d","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1)",40,0.771632802379185,0.801732348833376,232.763036901149,TRUE
"19day","mid_to_mid","B30","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B31","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B32","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",40,0.701768533920617,0.807121840455545,242.531976666447,TRUE
"19day","mid_to_mid","B33","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B34","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B35","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B37","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B38","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",40,NA,NA,NA,FALSE
"19day","mid_to_mid","B39","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.704132501780175,0.806994412623709,249.264323941991,TRUE
"19day","mid_to_mid","B40","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",40,0.704125936111412,0.806974528841142,241.222833319973,TRUE
"19day","mid_to_mid","B41","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1",40,0.643408053789784,0.680037613365671,248.709003048251,TRUE
"19day","mid_to_mid","B42","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",40,0.674522667316336,0.786854417679633,266.229070222608,TRUE
"19day","mid_to_mid","B43","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,0.686524298123895,0.765904624324147,253.832824645238,TRUE
"19day","mid_to_mid","B44","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",40,0.693251956973417,0.789503123094144,253.365282245462,TRUE
"19day","mid_to_mid","B45","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,0.691268550777994,0.782845270581088,257.304007394826,TRUE
"19day","mid_to_mid","B46","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",40,0.662854218909452,0.791088340930053,282.157107963108,TRUE
