"x","y","z"
10.6181818181818,11.3333333333333,-3.69325867073134
10.7272727272727,11.3333333333333,-3.88750364527135
10.8363636363636,11.3333333333333,-4.08553547818538
10.9454545454545,11.3333333333333,-4.28715486113794
11.0545454545455,11.3333333333333,-4.49216248579357
11.1636363636364,11.3333333333333,-4.70035904381679
11.2727272727273,11.3333333333333,-4.91154522687212
11.3818181818182,11.3333333333333,-5.12552172662409
11.4909090909091,11.3333333333333,-5.34208923473723
11.6,11.3333333333333,-5.56104844287606
11.7090909090909,11.3333333333333,-5.78220004270511
11.8181818181818,11.3333333333333,-6.0053447258889
11.9272727272727,11.3333333333333,-6.23028318409196
12.0363636363636,11.3333333333333,-6.45681610897881
12.1454545454545,11.3333333333333,-6.68474419221399
12.2545454545455,11.3333333333333,-6.91386812546201
12.3636363636364,11.3333333333333,-7.1439886003874
12.4727272727273,11.3333333333333,-7.37490630865469
12.5818181818182,11.3333333333333,-7.6064219419284
12.6909090909091,11.3333333333333,-7.83833619187306
12.8,11.3333333333333,-8.0704497501532
2,22.6666666666667,5.88580173736416
2.10909090909091,22.6666666666667,5.37807807005711
2.21818181818182,22.6666666666667,4.87272413135553
2.32727272727273,22.6666666666667,4.37210964986489
2.43636363636364,22.6666666666667,3.87860435419066
2.54545454545455,22.6666666666667,3.39457797293831
2.65454545454545,22.6666666666667,2.9224002347133
2.76363636363636,22.6666666666667,2.46444086812111
2.87272727272727,22.6666666666667,2.02306960176722
2.98181818181818,22.6666666666667,1.60065616425708
3.09090909090909,22.6666666666667,1.19957028419616
3.2,22.6666666666667,0.822181690189947
3.30909090909091,22.6666666666667,0.470860110843897
3.41818181818182,22.6666666666667,0.147975274763484
3.52727272727273,22.6666666666667,-0.144103089445826
3.63636363636364,22.6666666666667,-0.403333577977662
3.74545454545455,22.6666666666667,-0.6301673078908
3.85454545454545,22.6666666666667,-0.826198908581935
3.96363636363636,22.6666666666667,-0.99302899291472
4.07272727272727,22.6666666666667,-1.13225817375281
4.18181818181818,22.6666666666667,-1.24548706395985
4.29090909090909,22.6666666666667,-1.3343162763995
4.4,22.6666666666667,-1.40034642393541
4.50909090909091,22.6666666666667,-1.44517811943123
4.61818181818182,22.6666666666667,-1.47041197575061
4.72727272727273,22.6666666666667,-1.47764860575722
4.83636363636364,22.6666666666667,-1.4684886223147
4.94545454545455,22.6666666666667,-1.4445326382867
5.05454545454545,22.6666666666667,-1.40738126653688
5.16363636363636,22.6666666666667,-1.35862713497744
5.27272727272727,22.6666666666667,-1.29973513557732
5.38181818181818,22.6666666666667,-1.23206742680485
5.49090909090909,22.6666666666667,-1.15698325716064
5.6,22.6666666666667,-1.0758418751453
5.70909090909091,22.6666666666667,-0.990002529259434
5.81818181818182,22.6666666666667,-0.900824468003652
5.92727272727273,22.6666666666667,-0.809666939878566
6.03636363636364,22.6666666666667,-0.717889193384782
6.14545454545455,22.6666666666667,-0.626850477022913
6.25454545454545,22.6666666666667,-0.537910039293565
6.36363636363636,22.6666666666667,-0.452427128697348
6.47272727272727,22.6666666666667,-0.371760993734872
6.58181818181818,22.6666666666667,-0.297270882906745
6.69090909090909,22.6666666666667,-0.230316044713575
6.8,22.6666666666667,-0.172255727655974
6.90909090909091,22.6666666666667,-0.124191566788581
7.01818181818182,22.6666666666667,-0.0861947433821598
7.12727272727273,22.6666666666667,-0.0580788252615103
7.23636363636364,22.6666666666667,-0.0396573802514273
7.34545454545455,22.6666666666667,-0.0307439761767086
7.45454545454546,22.6666666666667,-0.0311521808621494
7.56363636363636,22.6666666666667,-0.0406955621325475
7.67272727272727,22.6666666666667,-0.059187687812701
7.78181818181818,22.6666666666667,-0.0864421257274034
7.89090909090909,22.6666666666667,-0.122272443701456
8,22.6666666666667,-0.16649220955965
8.10909090909091,22.6666666666667,-0.218914991126788
8.21818181818182,22.6666666666667,-0.279354356227663
8.32727272727273,22.6666666666667,-0.347623872687074
8.43636363636364,22.6666666666667,-0.423537108329815
8.54545454545455,22.6666666666667,-0.506907630980685
8.65454545454546,22.6666666666667,-0.59754900846448
8.76363636363637,22.6666666666667,-0.695274808605999
8.87272727272727,22.6666666666667,-0.799898599230032
8.98181818181818,22.6666666666667,-0.911233948161385
9.09090909090909,22.6666666666667,-1.02909442322485
9.2,22.6666666666667,-1.15329359224522
9.30909090909091,22.6666666666667,-1.2836450230473
9.41818181818182,22.6666666666667,-1.41996228345588
9.52727272727273,22.6666666666667,-1.56205894129576
9.63636363636364,22.6666666666667,-1.70974856439174
9.74545454545455,22.6666666666667,-1.86284472056861
9.85454545454546,22.6666666666667,-2.02116097765117
9.96363636363636,22.6666666666667,-2.18451090346422
10.0727272727273,22.6666666666667,-2.35270806583255
10.1818181818182,22.6666666666667,-2.52556603258096
10.2909090909091,22.6666666666667,-2.70289837153425
10.4,22.6666666666667,-2.88451865051721
10.5090909090909,22.6666666666667,-3.07024043735465
10.6181818181818,22.6666666666667,-3.25987729987135
10.7272727272727,22.6666666666667,-3.45324280589211
10.8363636363636,22.6666666666667,-3.65015052324173
10.9454545454545,22.6666666666667,-3.85041401974502
11.0545454545455,22.6666666666667,-4.05384686322675
11.1636363636364,22.6666666666667,-4.26026262151174
11.2727272727273,22.6666666666667,-4.46947486242478
11.3818181818182,22.6666666666667,-4.68129715379066
11.4909090909091,22.6666666666667,-4.89554306343419
11.6,22.6666666666667,-5.11202615918015
11.7090909090909,22.6666666666667,-5.33056000885334
11.8181818181818,22.6666666666667,-5.55095818027857
11.9272727272727,22.6666666666667,-5.77303424128063
12.0363636363636,22.6666666666667,-5.99660175968432
12.1454545454545,22.6666666666667,-6.22147430331443
12.2545454545455,22.6666666666667,-6.44746543999575
